_idx _index _name area_ellipse area_exact major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 226.0GHz_detected 93.0GHz_dend_flux 93.0GHz_detected 226.0GHz_snr 226.0GHz_dend_flux 226.0GHz_ellipse_peak 226.0GHz_ellipse_sum 226.0GHz_ellipse_rms 226.0GHz_ellipse_median 226.0GHz_ellipse_npix 93.0GHz_ellipse_peak 93.0GHz_ellipse_sum 93.0GHz_ellipse_rms 93.0GHz_ellipse_median 93.0GHz_ellipse_npix 45.0GHz_ellipse_peak 45.0GHz_ellipse_sum 45.0GHz_ellipse_rms 45.0GHz_ellipse_median 45.0GHz_ellipse_npix 226.0GHz_annulus_peak 226.0GHz_annulus_sum 226.0GHz_annulus_rms 226.0GHz_annulus_median 226.0GHz_annulus_npix 93.0GHz_annulus_peak 93.0GHz_annulus_sum 93.0GHz_annulus_rms 93.0GHz_annulus_median 93.0GHz_annulus_npix 45.0GHz_annulus_peak 45.0GHz_annulus_sum 45.0GHz_annulus_rms 45.0GHz_annulus_median 45.0GHz_annulus_npix 33.0GHz_ellipse_sum 33.0GHz_ellipse_err 33.0GHz_ellipse_peak 2.0GHz_ellipse_sum 2.0GHz_ellipse_err 2.0GHz_ellipse_peak 4.0GHz_ellipse_sum 4.0GHz_ellipse_err 4.0GHz_ellipse_peak 5.0GHz_ellipse_sum 5.0GHz_ellipse_err 5.0GHz_ellipse_peak 6.0GHz_ellipse_sum 6.0GHz_ellipse_err 6.0GHz_ellipse_peak 36.0GHz_ellipse_sum 36.0GHz_ellipse_err 36.0GHz_ellipse_peak 8.0GHz_ellipse_sum 8.0GHz_ellipse_err 8.0GHz_ellipse_peak 13.0GHz_ellipse_sum 13.0GHz_ellipse_err 13.0GHz_ellipse_peak 14.0GHz_ellipse_sum 14.0GHz_ellipse_err 14.0GHz_ellipse_peak 22.0GHz_ellipse_sum 22.0GHz_ellipse_err 22.0GHz_ellipse_peak 25.0GHz_ellipse_sum 25.0GHz_ellipse_err 25.0GHz_ellipse_peak 27.0GHz_ellipse_sum 27.0GHz_ellipse_err 27.0GHz_ellipse_peak 29.0GHz_ellipse_sum 29.0GHz_ellipse_err 29.0GHz_ellipse_peak
29 133 93029 8.171242712321378e-11 3.06712962963012e-10 1.3054025902271299e-05 7.97005196330648e-06 -140.61796207445644 4.331567509770395e-06 1 290.9328399239234 14.507895891367102 "" 0.0004950934775085137 1 "" "" 0.0015014453092589974 0.0011456867106364919 0.0004964786305965966 -5.4322914365911856e-05 473.0 0.0007127139833755791 0.0005071442745808095 0.00016698625491896969 0.0003496455028653145 171.0 0.0002292616420439334 0.0001481298597867251 8.125453750861397e-05 4.440827304782655e-05 43.0 0.001127123017795384 0.0022894087677417605 0.0004040404897529002 -0.0003819278790615499 2540.0 0.0008100857376120985 0.002324790192203212 0.00022391090107404032 6.426926120184362e-05 2072.0 0.0002479825347089453 0.0022595217985489657 5.582425177611365e-05 -2.210169416343082e-06 1716.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
30 134 93030 7.776609339054926e-10 2.8587962962967535e-09 3.3290685214066966e-05 2.9743019834471003e-05 45.37086917570284 1.3362760155737638e-05 1 290.93296872545454 14.508180598362875 "" 0.005674289153700188 1 "" "" 0.0003702308749780059 0.001941879399911505 0.00021532521149189712 -0.00010068468691315502 4473.0 0.001199805992655456 0.005710614143353301 0.00026594451169594294 0.00038704241160303354 1613.0 0.0011043473057549627 0.00849457624580587 0.00023638635540063467 0.0003721252139573587 407.0 0.0008286117808893323 0.005781806591952439 0.0002849405197082953 -3.766438749153167e-05 4356.0 8.37258921819739e-05 0.0001621191030986475 4.652450637928409e-05 -3.512872353894636e-05 3160.0 0.0001341483168917882 0.001479131886166954 4.902135115560944e-05 -1.6770598567018288e-05 2260.0 0.0041146708653 0.00134237 0.00869138538837 0.000658016573275 0.000208339 0.00159839342814 0.000743085514164 6.32402e-05 0.00233641918749 0.000818064712869 7.98085e-05 0.00333585077897 0.000996782526716 4.98229e-05 0.00429929839447 7.42055446442e-05 0.00140964 0.00289655732922 "" "" "" 0.0030562275349 0.000106444 0.00909381359816 0.00306165363344 9.49996e-05 0.0088497241959 "" "" "" 0.00301576444666 0.00082514 0.0085195498541 0.0032481740325 0.00149272 0.00810482073575 0.00106203300273 0.00180991 0.00356337451376
31 135 93031 7.272309943996897e-10 1.9405864197533968e-09 3.863254184921298e-05 2.3968265610463662e-05 -152.86834875511605 1.2922222726618427e-05 1 290.93331263522947 14.509201869772939 "" 0.0025098671150126464 1 "" "" 0.0029675127007067204 0.015259991908067056 0.0006308681084575677 0.00015588208043482155 4197.0 0.0009507334907539189 0.0027525185462725626 0.00019697161880518656 0.0001792580878827721 1501.0 0.0001777942147917028 0.00024853252879158494 5.881439403721758e-05 -3.553024395261714e-05 371.0 0.0006985976942814887 0.0033534678741656498 0.00026045083543961377 -0.000163587013958022 4856.0 0.00023787528334651142 0.0016537482194355995 7.942639601050085e-05 3.192968142684549e-05 3448.0 0.00018734014656588395 0.0029553623738907495 6.0219175811982974e-05 -1.1652946225139909e-06 2408.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
38 136 93038 2.8961499345649816e-10 8.77700617284091e-10 2.891786449581019e-05 1.275182475488336e-05 58.375508086843816 8.154766929096808e-06 1 290.932874780307 14.509505234104093 "" 0.00536283542493473 1 "" "" 0.000988199026323855 0.005264620485427966 0.0003342105838434575 0.00028783336165361106 1669.0 0.0018360159592702985 0.006514255615309179 0.000288790032386869 0.0013629437889903784 605.0 0.0009221287786810553 0.003663544523718855 0.00020285973995805577 0.0004285703708600459 153.0 0.0008198252180591226 0.005213256485069911 0.0003664135067571003 -0.0001050787468557246 3976.0 0.002755464520305395 0.011733161297497935 0.0007681829426281242 8.823694224702194e-05 2920.0 0.010372806578148718 0.11280261706328547 0.0020962513155519686 6.54276158715727e-05 2140.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
39 137 93039 2.7773089619403784e-10 8.410493827161839e-10 2.641967652995622e-05 1.338487167842993e-05 91.97334075541505 7.985702555865732e-06 1 290.9330180577509 14.509514371933701 "" 0.0009336660235292864 1 "" "" 0.0006077180150896311 0.002653372699666001 0.000240276174687849 0.00013067317195236683 1597.0 0.0004680049605667591 0.0010252455335162298 0.00010466293840571115 0.00022635837376583368 569.0 0.0003021368452697122 0.0006853667708503451 9.413236088742521e-05 6.316860734265687e-05 141.0 0.0010956407058984041 0.007022987153689811 0.00038024139843527384 9.526353096589446e-05 3740.0 0.013138856738805771 0.026594940326098077 0.0024671390878141792 -2.5929355615517125e-05 2796.0 0.023189638391594825 0.20798462923725183 0.004241393834458697 5.677489045307868e-06 2064.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
41 138 93041 6.043470683031319e-11 1.7939814814817683e-10 1.150560185387332e-05 6.68797422487372e-06 172.96175994422754 3.72515409073876e-06 1 290.9329432445433 14.509511004590511 "" 0.002011073955587105 1 "" "" 0.001117797801271081 0.00189792913947805 0.0002491346956531374 0.0005274699651636183 345.0 0.002965441206470132 0.0025502094599442245 0.00017817030594369712 0.002626535017043352 121.0 0.0034747616812338803 0.004989302240518753 0.0002477994378577273 0.0031476326183628345 31.0 0.0013096556067466736 0.008161645379306796 0.0005772254776968532 0.0003204514505341649 2408.0 0.009988012723624706 0.026903473148141413 0.002319729052003641 0.0008393019670620561 1984.0 0.018119128814900208 0.1585640037335382 0.003510698034493823 0.00013995352969533312 1656.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
43 139 93043 2.1460890532994046e-10 6.944444444445555e-10 2.2757910142024808e-05 1.2006954735388316e-05 70.10290021632133 7.0198026338259975e-06 1 290.93303191307893 14.509570379932219 "" 0.0019976087500050773 1 "" "" 0.0005830146837979555 0.0012417887664392545 0.00025837342400284293 3.255073897889815e-05 1241.0 0.000970508495811373 0.0022518583830328258 0.00018302570791405227 0.0006228949641808867 441.0 0.00020915137565590236 0.0001579372179767749 7.170130134454017e-05 -1.9207778993288604e-05 107.0 0.007843632251024246 0.010398786335753456 0.0009691862409200524 -0.00011681868636514992 3420.0 0.04730764403939247 0.0943334719746092 0.009830993385317932 0.00026313698617741466 2600.0 0.024199201565654912 0.30101953181226093 0.005590274868441897 0.0001414271958069245 1968.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
45 140 w51e2w 1.2405828274309957e-09 4.1473765432105395e-09 4.6482543224802326e-05 3.398234899927534e-05 54.43963781740715 1.6877725327553778e-05 0 290.93296759293696 14.5096041621622 "" 0.3913890199131796 1 "" "" 0.022265784442424774 0.35358586673596043 0.004924900293706362 0.0036634812131524086 7159.0 0.053818993270397186 0.40494198726873193 0.012205698074569653 0.01731390319764614 2563.0 0.024199201565654912 0.3911899665939407 0.006616201158047713 0.011989277211296993 643.0 0.0039004257414489985 0.03285199298729395 0.0010186511347884115 0.0001950626028701663 5564.0 0.008788186125457287 0.04199097782359761 0.0017730825433497947 0.0006513099651783705 3888.0 0.0043083472505104055 0.043541851198450506 0.0006866329428074944 9.354470332253973e-05 2616.0 0.0806247211908 0.00134237 0.14931038022 "" "" "" "" "" "" "" "" "" "" "" "" 0.0507009371053 0.00140964 0.0886067301035 "" "" "" "" "" "" "" "" "" "" "" "" 0.0893989451113 0.00082514 0.191448912024 0.0821439355219 0.00149272 0.163222000003 0.0599035310576 0.00180991 0.113517083228
46 141 93046 9.192527974291916e-11 2.7391975308646356e-10 1.4046711154846553e-05 8.332547931174245e-06 -141.62272709603135 4.594291132704711e-06 1 290.9329465499267 14.50956367302604 "" 0.012435558901001537 1 "" "" 0.0033035173546522856 0.010858778934618311 0.0005436063971277724 0.002009532880038023 533.0 0.012609780766069889 0.015937239289049686 0.0010198084770419817 0.01039903610944748 189.0 0.010372806578148718 0.021575472699160835 0.00088820132398099 0.008877994644885409 47.0 0.00808866135776043 0.05488366104591863 0.002021958482460665 0.0022256774827837944 2640.0 0.04205738380551338 0.15911690987428964 0.008959342219054449 0.005873485468327999 2116.0 0.024199201565654912 0.27908683759817293 0.005612188396287093 0.0006001960947830329 1720.0 "" "" "" 0.000544463992279 0.000208339 0.00118884211406 0.00335043028848 6.32402e-05 0.00851874053478 0.000122145787969 5.08536e-05 0.00028890412068 5.44582022325e-05 4.98229e-05 0.000361309153959 "" "" "" "" "" "" 0.00084326178097 0.000106444 0.00460753636435 0.0495198308013 9.49996e-05 0.102266281843 "" "" "" "" "" "" "" "" "" "" "" ""
49 142 93049 1.1599344526457008e-10 3.298611111111639e-10 1.6794769525569543e-05 8.793806641994557e-06 48.0545198865053 5.160808643378737e-06 1 290.93291601987363 14.509584908291696 "" 0.0139572326885337 1 "" "" 0.0039004257414489985 0.017789463700559817 0.0006410555300447661 0.002897049766033888 665.0 0.011729838326573372 0.018374463707458558 0.001104602279311795 0.009615397080779076 237.0 0.008389356193519232 0.020799076039295598 0.0009035529623472245 0.006825601520005835 59.0 0.006237545050680637 0.039546571281711296 0.0017107756048723832 0.0014123644214123487 2884.0 0.03181277588009834 0.11915314974059346 0.00740254453250388 0.0027765887789428234 2264.0 0.024199201565654912 0.33424401453881636 0.006050426171237038 0.00039254270373317705 1804.0 "" "" "" 0.000544463992279 0.000208339 0.00118884211406 0.00335043028848 6.32402e-05 0.00851874053478 0.00055583829386 0.00019195 0.000857779989019 0.000112854051133 3.86719e-05 0.000312055693939 "" "" "" "" "" "" 0.00084326178097 0.000106444 0.00460753636435 0.0495198308013 9.49996e-05 0.102266281843 "" "" "" "" "" "" "" "" "" "" "" ""
50 143 93050 3.7144889915299596e-10 6.037808641976274e-10 3.3769119165542656e-05 1.400544316082379e-05 161.2269580551344 9.235290692683063e-06 1 290.9330449080076 14.50961179980551 "" 0.0011179394076258876 1 "" "" 0.0007259372505359352 0.00326145347544526 0.00028652568634441027 9.53694325289689e-05 2143.0 0.0009433487430214882 0.002336064753043324 0.00011992421842958762 0.0003829604829661548 771.0 0.0006528336383446641 0.0014111746297314504 0.00022739807270544103 7.904560658240152e-05 191.0 0.009152800776064396 0.010988597239945986 0.0009340524035870865 -0.00017378295888192952 4408.0 0.053818993270397186 0.12247058277365619 0.012124330838162613 0.00017177517293021083 3196.0 0.0238276881653631 0.29107947799622125 0.005400454078434713 9.651936238700779e-05 2288.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
51 144 93051 1.5375921299799186e-10 4.436728395062438e-10 1.78188963231329e-05 1.0986967981068548e-05 -159.16858518442757 5.941848931547595e-06 1 290.9332259423199 14.509615234114479 "" 0.003090927971122261 1 "" "" 0.004617511760443449 0.030604607473036404 0.0006012324212626108 0.003581091295927763 887.0 0.0020360564813017845 0.0040109390751434685 0.0002477167467522438 0.001545788487419486 321.0 9.7017132514512e-05 8.693710214913863e-05 5.8773862722160625e-05 -9.893080918896073e-06 83.0 0.010446259751915932 0.06570111721715012 0.0026452592937826805 0.0015592046547681093 2972.0 0.009890874847769737 0.02755954376012478 0.0020584670083468493 0.0006569009274244308 2324.0 0.0016695092393501643 0.006253695155542495 0.00014134240356290516 2.3870416212281166e-05 1848.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
52 145 93052 1.4752372136303793e-10 4.3016975308648854e-10 2.4696544549943432e-05 7.605769838956462e-06 60.29757693784844 5.820120303813495e-06 1 290.9331628964017 14.509637037011531 "" 0.005328619550910101 1 "" "" 0.006686188280582428 0.0378463473423201 0.0010313549132296915 0.004304686561226845 851.0 0.0038250740617513657 0.006914872753084001 0.00040329398952171765 0.00272450246848166 305.0 0.000347546568173975 0.0005078745323248852 9.950344694092718e-05 0.00011249246531215252 75.0 0.009054659865796566 0.06297385702122979 0.0024565047511171 0.0010868236422538757 3584.0 0.009743445552885532 0.023041882217728023 0.001562950064567508 0.0005054851644672453 2704.0 0.0022261969802576244 0.008742973343593856 0.00024306632275617122 -9.852031118793533e-06 2020.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0.00138017453304 0.0004717 0.00301743904129 "" "" "" 0.00211736613251 0.00149272 0.00468952208757 "" "" ""
53 146 93053 1.8472011229271337e-10 6.61651234568007e-10 2.0762116785443365e-05 1.1328178058423551e-05 46.05285751816363 6.51265577344311e-06 0 290.9330743718015 14.509749748683706 "" 0.000978689754091758 1 "" "" 0.0024590385146439075 0.013298692291789467 0.0005821167164142444 0.0012897220440208912 1067.0 0.0006921666208654642 0.000995002746243702 0.00016698524946666225 0.00030074562528170645 383.0 0.0002484276119724354 0.0007597911759624332 4.459418462908151e-05 0.0001514089447225549 93.0 0.0008543750736862421 0.0028527407946892123 0.00040039329845796985 -0.0001572933979332447 3232.0 0.00020056833454873413 0.0005647176989604287 0.00011865897324052272 -3.083429328398779e-05 2480.0 0.000328219458504687 0.0038194989663886906 0.0001388706316045003 -4.1468879939016607e-05 1924.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
57 147 93057 3.5498534061655376e-10 9.529320987655845e-10 2.9397209263486012e-05 1.5375237300943128e-05 112.83081934145315 9.028305402547937e-06 1 290.93278231212446 14.51000435254525 "" 0.0022037637770359487 1 "" "" 0.0035950064193457365 0.025839465431035057 0.0006542417036921837 0.0011273478157818317 2047.0 0.0008323725196532905 0.0028826634389115995 0.00013799615368739214 0.0004604676505550742 737.0 8.979958001232999e-05 8.155324722659409e-05 4.6919022076092117e-05 -3.8078629609223586e-05 183.0 0.00552796758711338 0.02200371407989888 0.0012632306835525262 -1.4232828107196838e-05 4024.0 0.001970394281670451 0.005283174776738499 0.00038019936621486086 9.48183296713978e-05 2936.0 0.0003030038856504511 0.00639067348144413 8.196701698233284e-05 3.4693770988797844e-05 2156.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
58 148 93058 4.0635363200327437e-10 1.1284722222224028e-09 3.0874624353501316e-05 1.6757914717457743e-05 -164.99558970663014 9.659465709321152e-06 0 290.9330734927815 14.510049100453946 "" 0.0016530855922892596 1 "" "" 0.0022211051546037197 0.015071760170041885 0.0006381419537035846 0.00062237010570243 2337.0 0.0009315218194387853 0.0017512320501463828 0.0002286295956946955 0.00018957607971969992 839.0 5.249537082889238e-05 4.0661862922578054e-05 7.138691071086597e-05 -8.28966707460355e-05 213.0 0.0006785463192500174 0.008268808352458884 0.00029467776253125713 0.000200834620045498 4140.0 0.00031080274493433535 0.0008034201452079171 8.727439510714361e-05 -4.635017830878496e-06 3032.0 0.000327153552475258 0.008083591417665636 0.00010037404642595942 5.268226197248886e-05 2192.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
59 149 93059 2.0403689832157536e-09 5.268132716050225e-09 7.965491005298221e-05 3.261472145499169e-05 67.36275296872103 2.164489027903006e-05 1 290.93304195097426 14.51016648485047 "" 0.006772481584721708 1 "" "" 0.002610425930470228 0.04910049917701489 0.0006110684462630376 0.00023594856611452997 11761.0 0.0009484444744884968 0.007780965533704868 0.00016268606726125323 0.0001915088651003316 4227.0 0.00030875031584309045 0.0021201486049090895 0.00010268473139522563 -1.0470977039209447e-05 1059.0 0.0006198316696099937 0.0070101966908406995 0.00025614520478720824 -4.715489558293484e-05 8560.0 0.0004586971481330693 0.0014346478422609442 9.565253870665158e-05 -9.02274769032374e-06 5696.0 0.00027336737138978037 0.007929342775537064 8.56821288758313e-05 1.698526815007778e-05 3524.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
60 150 93060 7.633352252409915e-11 2.58487654321029e-10 1.172071863821564e-05 8.292368167110364e-06 -145.0549565022572 4.186573153376871e-06 1 290.9326542219455 14.510126131291226 "" 0.00029152768212471785 1 "" "" 0.0017841934459283948 0.004195624549798195 0.00042670394034590353 0.0009726324933581054 441.0 0.00040865811752155423 0.0003166443044109209 7.815135686540806e-05 0.0002458463131915778 155.0 9.540949510935405e-05 9.346887937400854e-05 4.4611589199281545e-05 5.63367080242479e-05 39.0 0.0004673470393754542 0.0005272689451660736 0.00017565353745294367 -0.00013382022734731436 2416.0 0.00023412899463437498 0.0006442215307420672 9.62965189780848e-05 3.83511405743775e-06 1992.0 0.00018990114592401796 0.0025297198427199916 7.418939481393945e-05 -5.074643714973588e-06 1672.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
63 151 93063 8.911887865391619e-11 3.144290123457293e-10 1.4201235502078715e-05 1.0810912815919838e-05 -2.596949713399313 4.523617638833614e-06 0 290.93130428074574 14.512008813701877 1 0.0003882866533238176 1 10.96382532994368 0.0050255191286309175 0.00020222437160555273 0.00018140102573522348 8.31890959405078e-05 -2.3921769752632827e-05 689.0 4.266012547304854e-05 1.4048253360786039e-05 2.2636083422378602e-05 -1.3108220628055278e-05 247.0 3.4201373178855696e-05 1.707886560429141e-05 1.6637156588634156e-05 -3.0362481377420583e-06 61.0 0.00026530909235589206 0.0011732284812623142 0.00010384572773476544 1.1236334103159606e-05 2644.0 6.515511631732807e-05 0.00019229950076716872 2.3331535624565477e-05 2.3571135443489766e-06 2132.0 0.00011584351324772359 0.0018048733435266134 3.5470874357312184e-05 9.644892701492856e-06 1736.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
64 152 93064 8.930292329159398e-11 3.0478395061733267e-10 1.4817503553805972e-05 7.67375886105077e-06 -136.78683192657385 4.528286224151509e-06 1 290.9242858400788 14.515251890650186 "" 0.0003483804944910297 1 "" "" "" "" "" "" "" 0.0004311035736463964 0.0003800747873860463 8.806732245171098e-05 0.0002395865594735369 187.0 0.00030587513208505144 0.00012347853613020336 0.00010947457586927402 -1.259072249723555e-05 47.0 "" "" "" "" "" 0.00012711678573396057 0.0003917563249938688 3.495641809057982e-05 1.6420923202531412e-05 2160.0 0.000284419579895641 0.003909213950384162 0.00010852742729327972 -1.2828999628845617e-06 1760.0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
65 153 93065 1.1383115290985305e-09 5.839120370371304e-09 4.1462292759093366e-05 3.49562899577244e-05 -156.64741747682024 1.6167080449742465e-05 1 290.92443235181213 14.515751447918342 "" 0.02703613460576029 1 "" "" "" "" "" "" "" 0.004542304202914238 0.025473108657442983 0.0010631889585695795 0.0010046135867014527 2359.0 0.002181708833639584 0.017107248395392658 0.0006221311416026965 0.0004235110624753512 589.0 "" "" "" "" "" 0.00017204240430146456 0.00045732651825437277 5.3806499808383035e-05 -1.4545885278494097e-05 3628.0 0.0006429452264573525 0.00704662046177524 0.0001752627622788049 -4.117246324544054e-05 2464.0 "" "" "" "" "" "" 0.00135950339517 6.32402e-05 0.00486503122374 0.00235994296738 7.98085e-05 0.00653474312276 0.00264708269152 4.98229e-05 0.0081239072606 0.00592604906244 0.00140964 0.0148011716083 "" "" "" 0.00922842492773 0.000106444 0.0241357367486 0.00966950672772 9.49996e-05 0.0239228028804 "" "" "" 0.0107799304671 0.00082514 0.0300775803626 0.00888965345979 0.00149272 0.0246888082474 0.00666186686874 0.00180991 0.017961692065
